iter	Passed	Remaining
3218	107754	59617
3219	107788	59585
3220	107822	59551
3221	107858	59519
3222	107890	59485
3223	107926	59453
3224	107961	59420
3225	107991	59385
3226	108024	59351
3227	108056	59317
3228	108093	59285
3229	108126	59252
3230	108162	59219
3231	108197	59187
3232	108230	59153
3233	108258	59117
3234	108289	59082
3235	108321	59047
3236	108355	59014
3237	108391	58982
3238	108422	58948
3239	108458	58915
3240	108490	58881
3241	108521	58846
3242	108551	58811
3243	108587	58779
3244	108624	58747
3245	108657	58713
3246	108694	58682
3247	108726	58647
3248	108760	58615
3249	108792	58580
3250	108829	58548
3251	108861	58514
3252	108894	58481
3253	108925	58445
3254	108960	58413
3255	108990	58378
3256	109018	58341
3257	109054	58309
3258	109092	58278
3259	109119	58241
3260	109154	58209
3261	109188	58175
3262	109221	58142
3263	109258	58110
3264	109293	58077
3265	109330	58046
3266	109367	58014
3267	109399	57980
3268	109425	57943
3269	109457	57908
3270	109491	57875
3271	109528	57843
3272	109558	57808
3273	109593	57775
3274	109631	57744
3275	109665	57711
3276	109699	57678
3277	109729	57642
3278	109763	57609
3279	109802	57579
3280	109836	57545
3281	109866	57510
3282	109904	57479
3283	109936	57445
3284	109972	57413
3285	110005	57379
3286	110036	57344
3287	110071	57312
3288	110106	57279
3289	110138	57245
3290	110167	57209
3291	110198	57174
3292	110234	57142
3293	110266	57108
3294	110301	57075
3295	110332	57040
3296	110366	57007
3297	110405	56977
3298	110437	56942
3299	110474	56911
3300	110504	56875
3301	110534	56840
3302	110567	56806
3303	110600	56773
3304	110630	56737
3305	110661	56703
3306	110697	56671
3307	110731	56637
3308	110766	56604
3309	110797	56570
3310	110833	56537
3311	110865	56503
3312	110894	56468
3313	110926	56433
3314	110960	56400
3315	110997	56369
3316	111029	56334
3317	111067	56303
3318	111100	56269
3319	111140	56239
3320	111170	56204
3321	111192	56165
3322	111226	56132
3323	111256	56096
3324	111291	56064
3325	111326	56031
3326	111359	55997
3327	111391	55963
3328	111426	55931
3329	111466	55900
3330	111496	55865
3331	111527	55830
3332	111561	55797
3333	111591	55762
3334	111627	55730
3335	111659	55696
3336	111688	55660
3337	111720	55625
3338	111751	55591
3339	111787	55558
3340	111824	55527
3341	111859	55494
3342	111893	55461
3343	111925	55427
3344	111962	55395
3345	111999	55363
3346	112032	55330
3347	112068	55297
3348	112103	55265
3349	112133	55229
3350	112165	55195
3351	112200	55162
3352	112232	55128
3353	112263	55094
3354	112292	55058
3355	112332	55028
3356	112378	55000
3357	112406	54964
3358	112439	54930
3359	112467	54895
3360	112499	54860
3361	112533	54827
3362	112599	54809
3363	112673	54795
3364	112705	54761
3365	112741	54729
3366	112776	54696
3367	112813	54665
3368	112849	54632
3369	112887	54601
3370	112921	54568
3371	112956	54535
3372	112986	54500
3373	113020	54466
3374	113054	54433
3375	113091	54401
3376	113127	54369
3377	113164	54337
3378	113209	54309
3379	113240	54274
3380	113268	54238
3381	113300	54204
3382	113334	54171
3383	113362	54135
3384	113398	54103
3385	113436	54071
3386	113468	54037
3387	113502	54004
3388	113536	53971
3389	113571	53938
3390	113605	53905
3391	113633	53868
3392	113663	53833
3393	113698	53800
3394	113732	53767
3395	113767	53734
3396	113802	53701
3397	113835	53668
3398	113870	53635
3399	113906	53603
3400	113940	53569
3401	113973	53536
3402	114008	53503
3403	114044	53471
3404	114079	53438
3405	114114	53405
3406	114143	53369
3407	114171	53333
3408	114200	53297
3409	114240	53267
3410	114270	53232
3411	114303	53198
3412	114337	53165
3413	114364	53129
3414	114400	53096
3415	114431	53061
3416	114462	53027
3417	114494	52992
3418	114522	52957
3419	114555	52923
3420	114587	52889
3421	114620	52855
3422	114648	52819
3423	114681	52785
3424	114713	52751
3425	114748	52718
3426	114782	52685
3427	114817	52652
3428	114846	52616
3429	114881	52584
3430	114912	52549
3431	114945	52515
3432	114977	52481
3433	115013	52449
3434	115051	52418
3435	115082	52383
3436	115116	52350
3437	115148	52315
3438	115180	52281
3439	115212	52247
3440	115243	52213
3441	115281	52181
3442	115314	52147
3443	115346	52113
3444	115383	52081
3445	115420	52049
3446	115454	52016
3447	115488	51983
3448	115522	51950
3449	115560	51918
3450	115594	51885
3451	115628	51851
3452	115661	51818
3453	115693	51783
3454	115727	51750
3455	115758	51716
3456	115796	51684
3457	115828	51650
3458	115860	51616
3459	115894	51583
3460	115924	51547
3461	115956	51514
3462	115987	51479
3463	116021	51446
3464	116065	51417
3465	116097	51382
3466	116132	51350
3467	116168	51317
3468	116203	51284
3469	116271	51266
3470	116306	51234
3471	116336	51198
3472	116369	51165
3473	116406	51133
3474	116433	51096
3475	116470	51064
3476	116499	51029
3477	116537	50997
3478	116574	50965
3479	116618	50936
3480	116656	50905
3481	116694	50873
3482	116738	50844
3483	116779	50814
3484	116813	50781
3485	116848	50748
3486	116887	50717
3487	116921	50683
3488	116959	50652
3489	116997	50620
3490	117032	50587
3491	117067	50554
3492	117104	50522
3493	117141	50490
3494	117172	50456
3495	117209	50424
3496	117246	50392
3497	117280	50358
3498	117315	50326
3499	117343	50290
3500	117376	50256
3501	117411	50223
3502	117450	50192
3503	117484	50158
3504	117519	50126
3505	117554	50093
3506	117585	50058
3507	117619	50025
3508	117654	49992
3509	117681	49956
3510	117715	49922
3511	117750	49889
3512	117784	49856
3513	117815	49821
3514	117851	49789
3515	117883	49755
3516	117928	49726
3517	117965	49694
3518	117998	49660
3519	118031	49627
3520	118064	49593
3521	118100	49560
3522	118133	49526
3523	118164	49492
3524	118197	49458
3525	118230	49424
3526	118263	49391
3527	118302	49359
3528	118328	49323
3529	118362	49289
3530	118396	49256
3531	118427	49221
3532	118462	49188
3533	118496	49155
3534	118531	49122
3535	118567	49090
3536	118604	49057
3537	118639	49025
3538	118670	48990
3539	118699	48955
3540	118729	48920
3541	118764	48887
3542	118803	48856
3543	118839	48823
3544	118874	48790
3545	118912	48758
3546	118947	48726
3547	118978	48691
3548	119012	48657
3549	119046	48624
3550	119079	48590
3551	119115	48558
3552	119146	48523
3553	119182	48491
3554	119212	48456
3555	119247	48423
3556	119276	48387
3557	119306	48353
3558	119341	48319
3559	119372	48285
3560	119407	48252
3561	119444	48220
3562	119477	48186
3563	119509	48152
3564	119542	48118
3565	119575	48084
3566	119614	48053
3567	119645	48019
3568	119680	47986
3569	119714	47952
3570	119743	47917
3571	119776	47883
3572	119811	47850
3573	119848	47818
3574	119885	47786
3575	119912	47750
3576	119942	47715
3577	119979	47683
3578	120012	47649
3579	120046	47616
3580	120077	47581
3581	120112	47548
3582	120149	47516
3583	120184	47483
3584	120216	47449
3585	120252	47416
3586	120287	47383
3587	120317	47349
3588	120349	47314
3589	120385	47282
3590	120417	47248
3591	120442	47211
3592	120474	47177
3593	120501	47140
3594	120527	47104
3595	120561	47071
3596	120592	47036
3597	120627	47003
3598	120656	46968
3599	120693	46936
3600	120721	46900
3601	120756	46867
3602	120790	46834
3603	120829	46803
3604	120862	46769
3605	120892	46734
3606	120925	46700
3607	120960	46667
3608	120991	46633
3609	121017	46596
3610	121055	46564
3611	121091	46532
3612	121128	46500
3613	121162	46467
3614	121193	46432
3615	121221	46396
3616	121259	46364
3617	121291	46330
3618	121325	46297
3619	121362	46265
3620	121391	46230
3621	121421	46195
3622	121456	46162
3623	121488	46128
3624	121521	46094
3625	121552	46059
3626	121585	46026
3627	121619	45992
3628	121654	45959
3629	121688	45926
3630	121718	45891
3631	121749	45857
3632	121782	45823
3633	121818	45791
3634	121854	45758
3635	121889	45725
3636	121922	45691
3637	121949	45655
3638	121985	45623
3639	122016	45588
3640	122053	45556
3641	122085	45522
3642	122119	45488
3643	122151	45454
3644	122186	45421
3645	122220	45388
3646	122252	45354
3647	122288	45321
3648	122323	45288
3649	122358	45255
3650	122393	45222
3651	122426	45189
3652	122456	45154
3653	122492	45121
3654	122524	45087
3655	122561	45055
3656	122594	45021
3657	122631	44989
3658	122666	44956
3659	122700	44923
3660	122736	44890
3661	122769	44856
3662	122805	44824
3663	122838	44790
3664	122868	44755
3665	122897	44720
3666	122932	44687
3667	122970	44655
3668	123006	44622
3669	123042	44590
3670	123073	44556
3671	123109	44523
3672	123143	44489
3673	123176	44456
3674	123212	44423
3675	123239	44387
3676	123275	44355
3677	123312	44322
3678	123343	44288
3679	123377	44254
3680	123413	44222
3681	123444	44187
3682	123480	44155
3683	123513	44121
3684	123549	44088
3685	123582	44055
3686	123618	44022
3687	123649	43988
3688	123681	43954
3689	123715	43920
3690	123752	43888
3691	123789	43855
3692	123819	43821
3693	123854	43788
3694	123890	43755
3695	123924	43722
3696	123961	43689
3697	123994	43656
3698	124023	43621
3699	124060	43588
3700	124093	43555
3701	124126	43521
3702	124162	43488
3703	124195	43454
3704	124231	43422
3705	124263	43388
3706	124296	43354
3707	124330	43321
3708	124361	43286
3709	124396	43253
3710	124428	43219
3711	124465	43187
3712	124495	43152
3713	124525	43117
3714	124562	43085
3715	124601	43053
3716	124629	43018
3717	124663	42985
3718	124693	42950
3719	124727	42916
3720	124760	42883
3721	124794	42850
3722	124829	42817
3723	124863	42783
3724	124898	42750
3725	124929	42716
3726	124965	42683
3727	125001	42650
3728	125032	42616
3729	125067	42583
3730	125101	42550
3731	125137	42517
3732	125171	42483
3733	125206	42450
3734	125237	42416
3735	125268	42382
3736	125299	42347
3737	125333	42314
3738	125367	42280
3739	125395	42245
3740	125429	42212
3741	125459	42177
3742	125491	42143
3743	125527	42110
3744	125556	42075
3745	125589	42042
3746	125621	42007
3747	125652	41973
3748	125686	41940
3749	125718	41906
3750	125750	41872
3751	125786	41839
3752	125824	41807
3753	125861	41774
3754	125896	41742
3755	125926	41707
3756	125961	41674
3757	125995	41640
3758	126030	41607
3759	126066	41575
3760	126102	41542
3761	126138	41509
3762	126173	41476
3763	126207	41443
3764	126241	41409
3765	126276	41376
3766	126304	41341
3767	126339	41308
3768	126374	41275
3769	126408	41242
3770	126443	41209
3771	126476	41175
3772	126510	41141
3773	126544	41108
3774	126575	41074
3775	126613	41042
3776	126649	41009
3777	126684	40976
3778	126716	40942
3779	126747	40908
3780	126794	40878
3781	126832	40846
3782	126870	40814
3783	126905	40781
3784	126938	40747
3785	126972	40714
3786	127004	40680
3787	127044	40648
3788	127079	40615
3789	127110	40581
3790	127146	40548
3791	127178	40514
3792	127216	40482
3793	127257	40451
3794	127291	40418
3795	127329	40385
3796	127366	40353
3797	127400	40320
3798	127435	40286
3799	127468	40253
3800	127498	40218
3801	127534	40185
3802	127565	40151
3803	127595	40116
3804	127628	40083
3805	127662	40049
3806	127695	40016
3807	127730	39982
3808	127763	39949
3809	127792	39914
3810	127823	39879
3811	127859	39847
3812	127895	39814
3813	127926	39779
3814	127957	39745
3815	127990	39711
3816	128018	39676
3817	128052	39643
3818	128088	39610
3819	128119	39576
3820	128154	39543
3821	128189	39510
3822	128227	39477
3823	128259	39443
3824	128294	39410
3825	128328	39377
3826	128360	39343
3827	128392	39309
3828	128427	39276
3829	128460	39242
3830	128490	39207
3831	128525	39174
3832	128556	39140
3833	128592	39107
3834	128627	39074
3835	128662	39041
3836	128699	39009
3837	128733	38975
3838	128767	38942
3839	128795	38907
3840	128836	38875
3841	128871	38842
3842	128901	38807
3843	128936	38774
3844	128971	38741
3845	129007	38709
3846	129040	38675
3847	129074	38641
3848	129107	38608
3849	129143	38575
3850	129178	38542
3851	129209	38507
3852	129236	38472
3853	129268	38438
3854	129303	38405
3855	129337	38371
3856	129371	38338
3857	129404	38304
3858	129438	38271
3859	129472	38238
3860	129499	38202
3861	129532	38168
3862	129569	38136
3863	129603	38102
3864	129639	38070
3865	129669	38035
3866	129704	38002
3867	129736	37968
3868	129770	37935
3869	129802	37901
3870	129835	37867
3871	129865	37832
3872	129899	37799
3873	129927	37764
3874	129960	37730
3875	129996	37697
3876	130036	37665
3877	130070	37632
3878	130101	37598
3879	130129	37563
3880	130161	37529
3881	130194	37495
3882	130230	37462
3883	130263	37428
3884	130297	37395
3885	130332	37362
3886	130361	37327
3887	130395	37294
3888	130426	37259
3889	130459	37226
3890	130490	37191
3891	130523	37158
3892	130557	37124
3893	130591	37091
3894	130625	37058
3895	130659	37024
3896	130687	36989
3897	130719	36955
3898	130753	36922
3899	130786	36888
3900	130820	36855
3901	130855	36821
3902	130885	36787
3903	130922	36754
3904	130956	36721
3905	130995	36689
3906	131028	36655
3907	131064	36622
3908	131099	36589
3909	131135	36556
3910	131172	36524
3911	131202	36489
3912	131237	36456
3913	131272	36423
3914	131309	36391
3915	131344	36357
3916	131381	36325
3917	131415	36291
3918	131453	36259
3919	131486	36225
3920	131517	36191
3921	131556	36159
3922	131588	36125
3923	131620	36091
3924	131655	36058
3925	131686	36024
3926	131719	35990
3927	131755	35957
3928	131785	35923
3929	131814	35888
3930	131845	35854
3931	131879	35820
3932	131915	35787
3933	131945	35753
3934	131975	35718
3935	132010	35685
3936	132044	35652
3937	132075	35618
3938	132108	35584
3939	132139	35550
3940	132173	35516
3941	132206	35483
3942	132235	35448
3943	132272	35415
3944	132310	35383
3945	132344	35350
3946	132379	35316
3947	132417	35284
3948	132450	35250
3949	132490	35219
3950	132523	35185
3951	132563	35153
3952	132598	35120
3953	132638	35088
3954	132682	35057
3955	132719	35024
3956	132756	34992
3957	132791	34959
3958	132831	34927
3959	132869	34894
3960	132910	34863
3961	132949	34831
3962	132977	34796
3963	133013	34763
3964	133044	34729
3965	133080	34696
3966	133118	34663
3967	133154	34631
3968	133192	34598
3969	133225	34564
3970	133256	34530
3971	133289	34496
3972	133322	34463
3973	133364	34431
3974	133399	34398
3975	133435	34365
3976	133468	34331
3977	133503	34298
3978	133541	34266
3979	133571	34232
3980	133607	34198
3981	133643	34166
3982	133674	34131
3983	133707	34098
3984	133745	34065
3985	133778	34031
3986	133811	33998
3987	133845	33964
3988	133881	33931
3989	133913	33897
3990	133948	33864
3991	133980	33830
3992	134012	33796
3993	134041	33762
3994	134077	33729
3995	134110	33695
3996	134141	33661
3997	134175	33627
3998	134208	33594
3999	134243	33560
4000	134273	33526
4001	134302	33491
4002	134333	33457
4003	134368	33424
4004	134402	33390
4005	134430	33355
4006	134464	33322
4007	134493	33287
4008	134528	33254
4009	134555	33219
4010	134592	33186
4011	134629	33154
4012	134662	33120
4013	134696	33086
4014	134730	33053
4015	134762	33019
4016	134790	32984
4017	134826	32951
4018	134863	32918
4019	134897	32885
4020	134931	32852
4021	134965	32818
4022	134998	32784
4023	135029	32750
4024	135068	32718
4025	135112	32687
4026	135153	32655
4027	135231	32632
4028	135274	32601
4029	135315	32569
4030	135354	32537
4031	135388	32504
4032	135434	32473
4033	135475	32441
4034	135509	32407
4035	135544	32374
4036	135578	32341
4037	135616	32308
4038	135655	32276
4039	135689	32243
4040	135718	32208
4041	135752	32174
4042	135792	32142
4043	135829	32110
4044	135869	32077
4045	135907	32045
4046	135957	32015
4047	135997	31983
4048	136035	31951
4049	136081	31920
4050	136122	31888
4051	136156	31854
4052	136193	31822
4053	136229	31789
4054	136261	31755
4055	136299	31722
4056	136335	31689
4057	136371	31656
4058	136408	31623
4059	136442	31590
4060	136482	31557
4061	136518	31524
4062	136560	31493
4063	136595	31460
4064	136632	31427
4065	136668	31394
4066	136710	31362
4067	136746	31329
4068	136795	31299
4069	136833	31266
4070	136868	31233
4071	136903	31200
4072	136937	31166
4073	136970	31132
4074	137003	31099
4075	137045	31067
4076	137082	31034
4077	137122	31002
4078	137159	30969
4079	137201	30937
4080	137238	30904
4081	137277	30872
4082	137318	30840
4083	137356	30807
4084	137390	30774
4085	137431	30742
4086	137465	30708
4087	137509	30677
4088	137547	30644
4089	137586	30612
4090	137622	30578
4091	137658	30545
4092	137698	30513
4093	137739	30481
4094	137773	30448
4095	137804	30413
4096	137836	30379
4097	137871	30346
4098	137899	30311
4099	137933	30278
4100	137966	30244
4101	138012	30213
4102	138049	30180
4103	138089	30148
4104	138124	30114
4105	138153	30080
4106	138181	30045
4107	138223	30013
4108	138297	29988
4109	138332	29955
4110	138367	29921
4111	138402	29888
4112	138439	29855
4113	138476	29822
4114	138507	29788
4115	138537	29753
4116	138570	29720
4117	138607	29687
4118	138640	29653
4119	138667	29618
4120	138701	29584
4121	138733	29550
4122	138772	29518
4123	138811	29485
4124	138849	29453
4125	138884	29419
4126	138921	29386
4127	138957	29353
4128	138989	29319
4129	139025	29286
4130	139060	29252
4131	139089	29218
4132	139124	29184
4133	139156	29150
4134	139191	29117
4135	139222	29083
4136	139251	29048
4137	139287	29015
4138	139320	28981
4139	139354	28948
4140	139390	28914
4141	139422	28880
4142	139458	28847
4143	139486	28812
4144	139515	28778
4145	139550	28744
4146	139582	28710
4147	139618	28677
4148	139654	28644
4149	139691	28611
4150	139727	28578
4151	139762	28544
4152	139797	28511
4153	139829	28477
4154	139866	28444
4155	139904	28411
4156	139939	28378
4157	139973	28344
4158	140011	28311
4159	140047	28278
4160	140077	28244
4161	140111	28210
4162	140140	28176
4163	140178	28143
4164	140206	28108
4165	140235	28073
4166	140267	28040
4167	140298	28005
4168	140333	27972
4169	140368	27939
4170	140400	27905
4171	140444	27873
4172	140490	27842
4173	140533	27810
4174	140583	27779
4175	140647	27752
4176	140703	27723
4177	140762	27694
4178	140816	27664
4179	140869	27634
4180	140908	27602
4181	140953	27570
4182	140993	27538
4183	141039	27506
4184	141077	27473
4185	141112	27440
4186	141147	27406
4187	141182	27373
4188	141219	27340
4189	141258	27307
4190	141295	27274
4191	141330	27241
4192	141367	27208
4193	141394	27173
4194	141431	27139
4195	141467	27106
4196	141509	27074
4197	141545	27041
4198	141581	27008
4199	141617	26974
4200	141646	26940
4201	141675	26905
4202	141713	26872
4203	141750	26839
4204	141782	26805
4205	141819	26772
4206	141851	26738
4207	141879	26703
4208	141909	26669
4209	141936	26634
4210	141973	26601
4211	142001	26566
4212	142035	26532
4213	142068	26498
4214	142097	26464
4215	142131	26430
4216	142168	26397
4217	142208	26364
4218	142236	26330
4219	142268	26296
4220	142303	26262
4221	142343	26229
4222	142381	26197
4223	142419	26164
4224	142454	26130
4225	142489	26097
4226	142527	26064
4227	142564	26031
4228	142600	25997
4229	142637	25964
4230	142675	25931
4231	142714	25899
4232	142749	25865
4233	142779	25831
4234	142818	25798
4235	142852	25764
4236	142887	25731
4237	142918	25697
4238	142957	25664
4239	142991	25630
4240	143022	25596
4241	143061	25563
4242	143101	25530
4243	143141	25498
4244	143177	25464
4245	143211	25431
4246	143242	25397
4247	143277	25363
4248	143318	25331
4249	143356	25298
4250	143392	25264
4251	143427	25231
4252	143461	25197
4253	143495	25163
4254	143531	25130
4255	143565	25096
4256	143603	25063
4257	143641	25031
4258	143682	24998
4259	143718	24965
4260	143753	24931
4261	143791	24898
4262	143828	24865
4263	143861	24831
4264	143895	24797
4265	143927	24763
4266	143959	24729
4267	143998	24697
4268	144032	24663
4269	144060	24628
4270	144100	24595
4271	144134	24562
4272	144169	24528
4273	144203	24495
4274	144238	24461
4275	144279	24428
4276	144316	24395
4277	144352	24362
4278	144388	24329
4279	144425	24295
4280	144464	24262
4281	144498	24229
4282	144536	24196
4283	144567	24162
4284	144597	24127
4285	144633	24094
4286	144667	24060
4287	144707	24027
4288	144741	23994
4289	144781	23961
4290	144824	23929
4291	144860	23895
4292	144898	23862
4293	144938	23830
4294	144979	23797
4295	145014	23763
4296	145048	23730
4297	145076	23695
4298	145113	23662
4299	145159	23630
4300	145216	23600
4301	145261	23568
4302	145299	23535
4303	145337	23502
4304	145372	23468
4305	145404	23434
4306	145439	23401
4307	145478	23368
4308	145516	23335
4309	145563	23303
4310	145597	23269
4311	145633	23236
4312	145663	23202
4313	145697	23168
4314	145735	23135
4315	145769	23101
4316	145796	23066
4317	145832	23033
4318	145868	22999
4319	145899	22965
4320	145931	22931
4321	145965	22897
4322	146000	22864
4323	146037	22831
4324	146073	22797
4325	146106	22763
4326	146139	22729
4327	146172	22695
4328	146215	22663
4329	146254	22630
4330	146299	22598
4331	146337	22565
4332	146380	22533
4333	146416	22499
4334	146455	22466
4335	146504	22435
4336	146555	22404
4337	146596	22371
4338	146631	22337
4339	146670	22304
4340	146711	22271
4341	146743	22237
4342	146780	22204
4343	146816	22171
4344	146853	22137
4345	146885	22103
4346	146916	22069
4347	146949	22035
4348	146980	22001
4349	147019	21968
4350	147063	21936
4351	147105	21903
4352	147145	21870
4353	147183	21837
4354	147232	21805
4355	147278	21773
4356	147327	21742
4357	147365	21709
4358	147412	21677
4359	147458	21645
4360	147500	21612
4361	147540	21579
4362	147579	21546
4363	147615	21513
4364	147651	21479
4365	147686	21446
4366	147731	21413
4367	147771	21380
4368	147806	21347
4369	147846	21314
4370	147892	21282
4371	147940	21250
4372	148004	21220
4373	148072	21191
4374	148103	21157
4375	148137	21123
4376	148181	21091
4377	148221	21058
4378	148258	21024
4379	148299	20992
4380	148337	20958
4381	148370	20924
4382	148406	20891
4383	148444	20858
4384	148482	20824
4385	148519	20791
4386	148556	20757
4387	148590	20724
4388	148623	20690
4389	148660	20656
4390	148698	20623
4391	148733	20589
4392	148763	20555
4393	148793	20520
4394	148830	20487
4395	148864	20453
4396	148901	20420
4397	148935	20386
4398	148971	20352
4399	149010	20319
4400	149048	20286
4401	149085	20252
4402	149118	20218
4403	149152	20185
4404	149189	20151
4405	149226	20118
4406	149265	20084
4407	149318	20053
4408	149360	20020
4409	149414	19989
4410	149486	19960
4411	149540	19929
4412	149572	19895
4413	149609	19862
4414	149648	19828
4415	149684	19795
4416	149727	19762
4417	149766	19729
4418	149802	19695
4419	149845	19663
4420	149885	19629
4421	149925	19596
4422	149960	19563
4423	149995	19529
4424	150031	19495
4425	150064	19461
4426	150098	19427
4427	150129	19393
4428	150161	19359
4429	150196	19325
4430	150229	19291
4431	150272	19258
4432	150319	19226
4433	150359	19193
4434	150395	19159
4435	150434	19126
4436	150467	19092
4437	150504	19058
4438	150541	19025
4439	150578	18991
4440	150613	18958
4441	150648	18924
4442	150677	18889
4443	150710	18855
4444	150750	18822
4445	150783	18788
4446	150821	18755
4447	150863	18722
4448	150893	18687
4449	150926	18653
4450	150963	18620
4451	150995	18586
4452	151029	18552
4453	151065	18518
4454	151101	18484
4455	151131	18450
4456	151167	18416
4457	151202	18383
4458	151240	18349
4459	151272	18315
4460	151310	18282
4461	151339	18247
4462	151369	18213
4463	151406	18179
4464	151440	18145
4465	151473	18111
4466	151506	18077
4467	151542	18043
4468	151573	18009
4469	151606	17975
4470	151651	17943
4471	151686	17909
4472	151721	17875
4473	151757	17841
4474	151794	17808
4475	151828	17774
4476	151866	17740
4477	151903	17707
4478	151939	17673
4479	151975	17639
4480	152008	17606
4481	152046	17572
4482	152090	17539
4483	152136	17507
4484	152188	17475
4485	152233	17442
4486	152275	17409
4487	152317	17376
4488	152358	17343
4489	152388	17309
4490	152428	17275
4491	152462	17241
4492	152501	17208
4493	152542	17175
4494	152582	17142
4495	152614	17108
4496	152649	17074
4497	152681	17040
4498	152718	17006
4499	152761	16973
4500	152797	16939
4501	152838	16906
4502	152877	16873
4503	152915	16839
4504	152959	16806
4505	153006	16774
4506	153047	16741
4507	153086	16707
4508	153134	16675
4509	153173	16641
4510	153216	16608
4511	153256	16575
4512	153295	16542
4513	153344	16509
4514	153382	16476
4515	153423	16443
4516	153455	16408
4517	153494	16375
4518	153528	16341
4519	153579	16309
4520	153613	16275
4521	153652	16241
4522	153687	16207
4523	153725	16174
4524	153766	16141
4525	153816	16108
4526	153853	16075
4527	153897	16042
4528	153936	16008
4529	153970	15974
4530	153999	15940
4531	154033	15906
4532	154073	15873
4533	154113	15839
4534	154146	15805
4535	154183	15771
4536	154221	15738
4537	154258	15704
4538	154293	15670
4539	154333	15637
4540	154370	15603
4541	154405	15569
4542	154445	15536
4543	154479	15502
4544	154514	15468
4545	154553	15434
4546	154587	15400
4547	154624	15367
4548	154660	15333
4549	154698	15299
4550	154737	15266
4551	154774	15232
4552	154812	15199
4553	154846	15165
4554	154882	15131
4555	154911	15096
4556	154947	15062
4557	154984	15029
4558	155013	14994
4559	155047	14960
4560	155082	14926
4561	155119	14893
4562	155151	14858
4563	155188	14825
4564	155221	14791
4565	155255	14757
4566	155290	14723
4567	155318	14688
4568	155352	14654
4569	155384	14620
4570	155421	14586
4571	155448	14552
4572	155482	14518
4573	155521	14484
4574	155563	14451
4575	155596	14417
4576	155626	14382
4577	155654	14348
4578	155687	14314
4579	155717	14279
4580	155758	14246
4581	155797	14212
4582	155835	14179
4583	155872	14145
4584	155908	14111
4585	155945	14077
4586	155984	14044
4587	156021	14010
4588	156053	13976
4589	156087	13942
4590	156117	13908
4591	156152	13874
4592	156180	13839
4593	156216	13805
4594	156247	13771
4595	156286	13737
4596	156329	13704
4597	156365	13670
4598	156405	13637
4599	156450	13604
4600	156488	13570
4601	156527	13537
4602	156561	13503
4603	156596	13469
4604	156632	13435
4605	156669	13401
4606	156709	13368
4607	156745	13334
4608	156784	13300
4609	156820	13266
4610	156854	13232
4611	156890	13198
4612	156929	13165
4613	156969	13131
4614	157007	13098
4615	157046	13064
4616	157089	13031
4617	157129	12997
4618	157167	12964
4619	157207	12930
4620	157245	12896
4621	157283	12863
4622	157323	12829
4623	157363	12796
4624	157400	12762
4625	157435	12728
4626	157473	12694
4627	157512	12660
4628	157550	12627
4629	157582	12592
4630	157623	12559
4631	157661	12525
4632	157685	12490
4633	157722	12457
4634	157756	12423
4635	157796	12389
4636	157834	12355
4637	157870	12321
4638	157905	12287
4639	157937	12253
4640	157974	12219
4641	158026	12187
4642	158061	12153
4643	158098	12119
4644	158136	12085
4645	158171	12051
4646	158205	12017
4647	158241	11983
4648	158280	11950
4649	158320	11916
4650	158360	11882
4651	158399	11849
4652	158432	11815
4653	158462	11780
4654	158500	11747
4655	158540	11713
4656	158574	11679
4657	158614	11645
4658	158656	11612
4659	158690	11578
4660	158723	11544
4661	158762	11510
4662	158792	11476
4663	158831	11442
4664	158867	11408
4665	158900	11374
4666	158938	11340
4667	158969	11306
4668	159001	11272
4669	159031	11237
4670	159064	11203
4671	159096	11169
4672	159134	11135
4673	159168	11101
4674	159202	11067
4675	159230	11033
4676	159264	10998
4677	159297	10964
4678	159329	10930
4679	159359	10896
4680	159389	10862
4681	159428	10828
4682	159461	10794
4683	159500	10760
4684	159540	10726
4685	159572	10692
4686	159607	10658
4687	159641	10624
4688	159674	10590
4689	159718	10557
4690	159757	10523
4691	159792	10489
4692	159831	10455
4693	159876	10422
4694	159908	10388
4695	159941	10353
4696	159974	10319
4697	160009	10285
4698	160044	10251
4699	160081	10217
4700	160116	10183
4701	160151	10149
4702	160187	10116
4703	160224	10082
4704	160261	10048
4705	160305	10014
4706	160339	9980
4707	160376	9946
4708	160406	9912
4709	160440	9878
4710	160474	9844
4711	160504	9810
4712	160534	9775
4713	160567	9741
4714	160608	9708
4715	160652	9674
4716	160686	9640
4717	160727	9606
4718	160766	9573
4719	160814	9539
4720	160857	9506
4721	160893	9472
4722	160927	9438
4723	160964	9404
4724	160998	9370
4725	161032	9336
4726	161067	9302
4727	161105	9268
4728	161141	9234
4729	161189	9201
4730	161231	9167
4731	161263	9133
4732	161300	9099
4733	161338	9065
4734	161374	9031
4735	161411	8997
4736	161448	8963
4737	161485	8929
4738	161516	8895
4739	161546	8861
4740	161579	8827
4741	161617	8793
4742	161646	8758
4743	161680	8724
4744	161712	8690
4745	161744	8656
4746	161779	8622
4747	161816	8588
4748	161847	8554
4749	161879	8519
4750	161915	8486
4751	161947	8451
4752	161985	8417
4753	162020	8383
4754	162052	8349
4755	162083	8315
4756	162115	8281
4757	162144	8246
4758	162181	8212
4759	162213	8178
4760	162245	8144
4761	162277	8110
4762	162314	8076
4763	162349	8042
4764	162386	8008
4765	162423	7974
4766	162455	7940
4767	162491	7906
4768	162522	7872
4769	162553	7838
4770	162589	7804
4771	162619	7769
